img_path,prob0,prob1
dataset/classification/train_unlabelled/2018.png,0.99911815,0.0008818254
dataset/classification/train_unlabelled/6087.png,0.56402415,0.43597582
dataset/classification/train_unlabelled/4859.png,0.9986601,0.0013399363
dataset/classification/train_unlabelled/3443.png,0.998749,0.0012509896
dataset/classification/train_unlabelled/8112.png,0.17547266,0.8245274
dataset/classification/train_unlabelled/7972.png,0.079903476,0.9200965
dataset/classification/train_unlabelled/4214.png,0.99999034,9.598866e-06
dataset/classification/train_unlabelled/6221.png,0.58077794,0.41922206
dataset/classification/train_unlabelled/328.png,0.99891996,0.0010800585
dataset/classification/train_unlabelled/4218.png,0.9991565,0.0008435332
dataset/classification/train_unlabelled/2294.png,0.1338709,0.86612916
dataset/classification/train_unlabelled/5805.png,0.9965436,0.0034564063
dataset/classification/train_unlabelled/825.png,0.9993949,0.0006051415
dataset/classification/train_unlabelled/2077.png,0.9935275,0.006472535
dataset/classification/train_unlabelled/8047.png,0.9999242,7.575948e-05
dataset/classification/train_unlabelled/3116.png,0.9994116,0.0005884523
dataset/classification/train_unlabelled/7358.png,0.0030864289,0.99691355
dataset/classification/train_unlabelled/623.png,0.9999945,5.466252e-06
dataset/classification/train_unlabelled/3643.png,0.9983688,0.0016312568
dataset/classification/train_unlabelled/7629.png,0.9889193,0.0110806795
dataset/classification/train_unlabelled/1615.png,0.009575875,0.9904241
dataset/classification/train_unlabelled/1295.png,0.0006714416,0.9993286
dataset/classification/train_unlabelled/4355.png,0.99987984,0.000120201454
dataset/classification/train_unlabelled/805.png,0.99983764,0.00016235001
dataset/classification/train_unlabelled/7051.png,0.9976841,0.0023159261
dataset/classification/train_unlabelled/3167.png,0.005975091,0.99402493
dataset/classification/train_unlabelled/6939.png,0.0001015379,0.99989843
dataset/classification/train_unlabelled/693.png,7.4154265e-08,0.9999999
dataset/classification/train_unlabelled/7167.png,0.18471992,0.81528
dataset/classification/train_unlabelled/7714.png,0.99997723,2.2787412e-05
dataset/classification/train_unlabelled/999.png,0.3955314,0.6044686
dataset/classification/train_unlabelled/3282.png,0.7787618,0.2212382
dataset/classification/train_unlabelled/136.png,0.99996376,3.6188525e-05
dataset/classification/train_unlabelled/5704.png,0.37822098,0.62177896
dataset/classification/train_unlabelled/2116.png,1.0,5.3330673e-09
dataset/classification/train_unlabelled/1038.png,0.31305838,0.6869416
dataset/classification/train_unlabelled/6687.png,0.9845436,0.015456331
dataset/classification/train_unlabelled/5942.png,0.9995024,0.0004975157
dataset/classification/train_unlabelled/8151.png,0.87275374,0.12724622
dataset/classification/train_unlabelled/7800.png,0.99999905,9.3227567e-07
dataset/classification/train_unlabelled/3614.png,0.9907958,0.009204229
dataset/classification/train_unlabelled/5354.png,0.22553413,0.7744659
dataset/classification/train_unlabelled/7367.png,0.9946472,0.0053527523
dataset/classification/train_unlabelled/5933.png,0.94908774,0.05091219
dataset/classification/train_unlabelled/1601.png,1.2379709e-05,0.9999876
dataset/classification/train_unlabelled/2976.png,0.9659692,0.034030776
dataset/classification/train_unlabelled/7899.png,0.99999964,3.056934e-07
dataset/classification/train_unlabelled/5109.png,0.9930824,0.006917606
dataset/classification/train_unlabelled/5193.png,0.6832189,0.3167811
dataset/classification/train_unlabelled/3800.png,0.19781928,0.80218077
dataset/classification/train_unlabelled/5441.png,0.98004764,0.019952303
dataset/classification/train_unlabelled/205.png,0.44011533,0.5598847
dataset/classification/train_unlabelled/6515.png,0.99997747,2.2493516e-05
dataset/classification/train_unlabelled/2295.png,0.99991834,8.163788e-05
dataset/classification/train_unlabelled/5815.png,0.9966176,0.0033823876
dataset/classification/train_unlabelled/7166.png,0.095632814,0.9043672
dataset/classification/train_unlabelled/5012.png,0.9999764,2.3652015e-05
dataset/classification/train_unlabelled/3317.png,0.9999999,7.828578e-08
dataset/classification/train_unlabelled/7093.png,0.64426523,0.3557348
dataset/classification/train_unlabelled/4980.png,0.8093058,0.19069426
dataset/classification/train_unlabelled/4751.png,1.0,2.748539e-09
dataset/classification/train_unlabelled/6654.png,0.9426817,0.057318315
dataset/classification/train_unlabelled/7299.png,0.99998367,1.6332207e-05
dataset/classification/train_unlabelled/4808.png,0.9809373,0.019062636
dataset/classification/train_unlabelled/2141.png,0.0026831897,0.9973168
dataset/classification/train_unlabelled/6045.png,0.028901512,0.9710985
dataset/classification/train_unlabelled/590.png,0.999998,1.9969677e-06
dataset/classification/train_unlabelled/3492.png,0.9999567,4.331272e-05
dataset/classification/train_unlabelled/7682.png,0.99999917,8.4156414e-07
dataset/classification/train_unlabelled/407.png,0.9969811,0.0030188877
dataset/classification/train_unlabelled/4688.png,1.0,1.8042291e-08
dataset/classification/train_unlabelled/5891.png,0.96075475,0.039245214
dataset/classification/train_unlabelled/5046.png,0.9951976,0.0048024133
dataset/classification/train_unlabelled/4530.png,0.2976601,0.7023399
dataset/classification/train_unlabelled/7715.png,0.58588755,0.41411248
dataset/classification/train_unlabelled/771.png,0.9958897,0.004110345
dataset/classification/train_unlabelled/7029.png,0.9999962,3.7556092e-06
dataset/classification/train_unlabelled/3214.png,0.9273011,0.07269883
dataset/classification/train_unlabelled/7983.png,0.99145293,0.008547013
dataset/classification/train_unlabelled/7333.png,0.020210009,0.97979
dataset/classification/train_unlabelled/5431.png,0.99999046,9.5210435e-06
dataset/classification/train_unlabelled/1879.png,0.966942,0.033057958
dataset/classification/train_unlabelled/6590.png,1.0,3.0857493e-08
dataset/classification/train_unlabelled/4887.png,0.99703526,0.002964745
dataset/classification/train_unlabelled/862.png,0.9943078,0.005692219
dataset/classification/train_unlabelled/7584.png,0.9997844,0.00021562516
dataset/classification/train_unlabelled/661.png,0.9999496,5.036854e-05
dataset/classification/train_unlabelled/3627.png,0.9999845,1.554261e-05
dataset/classification/train_unlabelled/5775.png,0.97906417,0.020935819
dataset/classification/train_unlabelled/5504.png,0.99469745,0.0053024828
dataset/classification/train_unlabelled/2362.png,0.99945885,0.00054121204
dataset/classification/train_unlabelled/7341.png,0.928773,0.07122705
dataset/classification/train_unlabelled/4145.png,0.9399486,0.060051367
dataset/classification/train_unlabelled/3897.png,0.9961947,0.0038052604
dataset/classification/train_unlabelled/5511.png,0.9999894,1.0634718e-05
dataset/classification/train_unlabelled/3833.png,0.9972254,0.002774651
dataset/classification/train_unlabelled/5263.png,0.9923854,0.007614631
dataset/classification/train_unlabelled/6935.png,0.034964982,0.96503496
dataset/classification/train_unlabelled/2167.png,0.99928695,0.00071304676
dataset/classification/train_unlabelled/4513.png,0.99996984,3.0132533e-05
dataset/classification/train_unlabelled/7028.png,0.99969065,0.00030933387
dataset/classification/train_unlabelled/6901.png,0.092942,0.90705794
dataset/classification/train_unlabelled/1674.png,0.0013771068,0.9986229
dataset/classification/train_unlabelled/7576.png,0.9999999,6.032484e-08
dataset/classification/train_unlabelled/5928.png,0.16070004,0.8393
dataset/classification/train_unlabelled/1689.png,0.8184669,0.18153308
dataset/classification/train_unlabelled/7282.png,0.959481,0.04051895
dataset/classification/train_unlabelled/619.png,0.0027595188,0.9972404
dataset/classification/train_unlabelled/2607.png,0.99935013,0.0006498261
dataset/classification/train_unlabelled/1830.png,0.9998628,0.00013713974
dataset/classification/train_unlabelled/4821.png,0.018524006,0.98147607
dataset/classification/train_unlabelled/7878.png,0.00045627504,0.9995437
dataset/classification/train_unlabelled/4056.png,0.09481263,0.9051874
dataset/classification/train_unlabelled/4163.png,0.9999943,5.7692123e-06
dataset/classification/train_unlabelled/6267.png,0.98135906,0.018640943
dataset/classification/train_unlabelled/5472.png,0.9999856,1.4451951e-05
dataset/classification/train_unlabelled/1953.png,0.99729866,0.0027013686
dataset/classification/train_unlabelled/3985.png,0.9999665,3.354944e-05
dataset/classification/train_unlabelled/7186.png,0.9316019,0.06839819
dataset/classification/train_unlabelled/4438.png,1.0,8.099357e-09
dataset/classification/train_unlabelled/3454.png,0.0013361691,0.9986638
dataset/classification/train_unlabelled/467.png,0.9999794,2.0638592e-05
dataset/classification/train_unlabelled/3750.png,9.4995674e-05,0.999905
dataset/classification/train_unlabelled/7564.png,0.59733015,0.40266985
dataset/classification/train_unlabelled/3602.png,0.99121386,0.008786191
dataset/classification/train_unlabelled/7128.png,0.999998,2.0575153e-06
dataset/classification/train_unlabelled/1691.png,0.99999833,1.6783126e-06
dataset/classification/train_unlabelled/1978.png,0.5987091,0.4012909
dataset/classification/train_unlabelled/1521.png,0.7680237,0.23197629
dataset/classification/train_unlabelled/5096.png,0.99994016,5.9803857e-05
dataset/classification/train_unlabelled/6593.png,0.9990784,0.00092153624
dataset/classification/train_unlabelled/7174.png,0.9994942,0.0005058079
dataset/classification/train_unlabelled/3081.png,0.9921015,0.007898539
dataset/classification/train_unlabelled/646.png,0.05573878,0.9442612
dataset/classification/train_unlabelled/471.png,0.9709518,0.029048147
dataset/classification/train_unlabelled/1948.png,0.8530772,0.14692281
dataset/classification/train_unlabelled/8281.png,0.9613873,0.03861275
dataset/classification/train_unlabelled/2060.png,1.0,3.8777026e-09
dataset/classification/train_unlabelled/7626.png,0.10240622,0.8975938
dataset/classification/train_unlabelled/7314.png,1.0,3.3601008e-08
dataset/classification/train_unlabelled/1618.png,0.0009881678,0.99901175
dataset/classification/train_unlabelled/756.png,0.982522,0.01747792
dataset/classification/train_unlabelled/6637.png,1.0,1.7629971e-10
dataset/classification/train_unlabelled/4333.png,0.99896336,0.0010365858
dataset/classification/train_unlabelled/7469.png,0.5926121,0.40738794
dataset/classification/train_unlabelled/3429.png,0.9961422,0.0038578438
dataset/classification/train_unlabelled/528.png,0.9994867,0.0005133494
dataset/classification/train_unlabelled/672.png,0.035653125,0.96434695
dataset/classification/train_unlabelled/976.png,0.9999906,9.449493e-06
dataset/classification/train_unlabelled/1312.png,0.99999917,7.7852894e-07
dataset/classification/train_unlabelled/6622.png,0.48479933,0.5152007
dataset/classification/train_unlabelled/7280.png,0.7990774,0.20092261
dataset/classification/train_unlabelled/3362.png,0.99735534,0.00264473
dataset/classification/train_unlabelled/2268.png,0.9999982,1.8002953e-06
dataset/classification/train_unlabelled/2176.png,0.9073597,0.09264022
dataset/classification/train_unlabelled/2034.png,0.0020056902,0.9979943
dataset/classification/train_unlabelled/3383.png,0.71153456,0.2884654
dataset/classification/train_unlabelled/3185.png,0.9998702,0.00012984387
dataset/classification/train_unlabelled/4627.png,0.9801129,0.019887093
dataset/classification/train_unlabelled/3785.png,0.7897948,0.2102052
dataset/classification/train_unlabelled/5997.png,0.97806007,0.021939982
dataset/classification/train_unlabelled/7531.png,0.28955638,0.7104436
dataset/classification/train_unlabelled/2144.png,0.99959034,0.00040965708
dataset/classification/train_unlabelled/3447.png,0.23747134,0.76252866
dataset/classification/train_unlabelled/3306.png,0.95027226,0.049727753
dataset/classification/train_unlabelled/8309.png,0.99433386,0.005666167
dataset/classification/train_unlabelled/2103.png,0.9910488,0.008951202
dataset/classification/train_unlabelled/2701.png,0.7422122,0.25778788
dataset/classification/train_unlabelled/5439.png,0.9993581,0.00064186245
dataset/classification/train_unlabelled/906.png,0.99517256,0.0048274994
dataset/classification/train_unlabelled/2739.png,0.9419064,0.058093566
dataset/classification/train_unlabelled/377.png,0.47505653,0.5249435
dataset/classification/train_unlabelled/752.png,0.18914308,0.81085694
dataset/classification/train_unlabelled/6662.png,0.9038264,0.096173555
dataset/classification/train_unlabelled/2104.png,0.97424114,0.0257588
dataset/classification/train_unlabelled/5272.png,0.4734755,0.52652454
dataset/classification/train_unlabelled/2232.png,0.73969406,0.26030588
dataset/classification/train_unlabelled/1440.png,0.9999982,1.752768e-06
dataset/classification/train_unlabelled/6575.png,0.99973875,0.00026120926
dataset/classification/train_unlabelled/1748.png,0.9999989,1.0967839e-06
dataset/classification/train_unlabelled/4946.png,0.9894063,0.01059375
dataset/classification/train_unlabelled/1238.png,2.8181272e-05,0.99997187
dataset/classification/train_unlabelled/2651.png,0.08988968,0.91011035
dataset/classification/train_unlabelled/6473.png,1.0,1.1922381e-12
dataset/classification/train_unlabelled/3784.png,0.027231801,0.9727682
dataset/classification/train_unlabelled/2062.png,0.7982204,0.2017796
dataset/classification/train_unlabelled/6722.png,0.75549835,0.24450162
dataset/classification/train_unlabelled/902.png,0.9999342,6.584731e-05
dataset/classification/train_unlabelled/807.png,0.9985789,0.0014210693
dataset/classification/train_unlabelled/7063.png,0.99999964,3.8729084e-07
dataset/classification/train_unlabelled/5079.png,0.99999785,2.1495314e-06
dataset/classification/train_unlabelled/2810.png,0.9230594,0.076940596
dataset/classification/train_unlabelled/3372.png,0.09147574,0.9085243
dataset/classification/train_unlabelled/5311.png,0.9989297,0.0010703207
dataset/classification/train_unlabelled/5874.png,0.99966645,0.00033356488
dataset/classification/train_unlabelled/1204.png,0.9667154,0.033284586
dataset/classification/train_unlabelled/3960.png,0.9959585,0.004041468
dataset/classification/train_unlabelled/5793.png,1.0,3.3631014e-08
dataset/classification/train_unlabelled/5847.png,0.99808973,0.0019102987
dataset/classification/train_unlabelled/2671.png,0.94172275,0.058277294
dataset/classification/train_unlabelled/7598.png,0.99653935,0.0034607223
dataset/classification/train_unlabelled/503.png,0.001013969,0.99898607
dataset/classification/train_unlabelled/5688.png,0.9968828,0.0031172629
dataset/classification/train_unlabelled/4801.png,0.9980896,0.0019103851
dataset/classification/train_unlabelled/4399.png,0.9902624,0.009737622
dataset/classification/train_unlabelled/1443.png,0.9999876,1.24131775e-05
dataset/classification/train_unlabelled/4014.png,0.9999976,2.4156348e-06
dataset/classification/train_unlabelled/4656.png,6.284664e-07,0.9999994
dataset/classification/train_unlabelled/237.png,0.5676923,0.43230772
dataset/classification/train_unlabelled/2769.png,0.996759,0.0032409993
dataset/classification/train_unlabelled/8001.png,0.0012492941,0.9987507
dataset/classification/train_unlabelled/488.png,0.009485704,0.9905143
dataset/classification/train_unlabelled/3434.png,0.9999924,7.635519e-06
dataset/classification/train_unlabelled/6855.png,0.998638,0.0013619848
dataset/classification/train_unlabelled/6040.png,0.5423582,0.4576418
dataset/classification/train_unlabelled/2019.png,0.00016824542,0.9998317
dataset/classification/train_unlabelled/6399.png,1.0,5.455235e-10
dataset/classification/train_unlabelled/8109.png,0.99669915,0.0033008326
dataset/classification/train_unlabelled/7486.png,1.0,4.1741486e-09
dataset/classification/train_unlabelled/2964.png,0.022584066,0.977416
dataset/classification/train_unlabelled/7365.png,1.0,8.27451e-12
dataset/classification/train_unlabelled/3389.png,0.99892586,0.0010741226
dataset/classification/train_unlabelled/6808.png,0.42456308,0.57543695
dataset/classification/train_unlabelled/1721.png,0.97141796,0.028582087
dataset/classification/train_unlabelled/1442.png,0.88125664,0.11874334
dataset/classification/train_unlabelled/4724.png,0.99103945,0.008960547
dataset/classification/train_unlabelled/8169.png,0.99999857,1.4449017e-06
dataset/classification/train_unlabelled/2958.png,0.96048445,0.039515574
dataset/classification/train_unlabelled/6210.png,0.96580195,0.034198
dataset/classification/train_unlabelled/6521.png,0.99995756,4.2391526e-05
dataset/classification/train_unlabelled/8002.png,0.9999627,3.7252405e-05
dataset/classification/train_unlabelled/2731.png,0.9833242,0.016675813
dataset/classification/train_unlabelled/518.png,0.000674997,0.99932504
dataset/classification/train_unlabelled/5162.png,0.9999943,5.66451e-06
dataset/classification/train_unlabelled/7751.png,0.895356,0.104644045
dataset/classification/train_unlabelled/5539.png,0.5498736,0.45012638
dataset/classification/train_unlabelled/7831.png,0.9998528,0.0001472108
dataset/classification/train_unlabelled/4046.png,0.99578,0.00422002
dataset/classification/train_unlabelled/6804.png,0.02840178,0.9715982
dataset/classification/train_unlabelled/3366.png,0.9994956,0.0005043753
dataset/classification/train_unlabelled/2451.png,0.9832829,0.016717067
dataset/classification/train_unlabelled/6319.png,0.9727245,0.027275477
dataset/classification/train_unlabelled/6628.png,0.06741724,0.93258274
dataset/classification/train_unlabelled/2527.png,0.7177089,0.28229108
dataset/classification/train_unlabelled/7864.png,0.99945205,0.0005479405
dataset/classification/train_unlabelled/3086.png,0.99999964,3.9597487e-07
dataset/classification/train_unlabelled/7840.png,0.72569954,0.2743004
dataset/classification/train_unlabelled/6525.png,0.9826083,0.01739171
dataset/classification/train_unlabelled/1658.png,0.98647577,0.0135242
dataset/classification/train_unlabelled/2814.png,0.96013254,0.039867416
dataset/classification/train_unlabelled/1573.png,0.989655,0.010344942
dataset/classification/train_unlabelled/1788.png,8.686072e-06,0.9999913
dataset/classification/train_unlabelled/3444.png,0.99977285,0.00022715963
dataset/classification/train_unlabelled/1980.png,0.11964628,0.88035375
dataset/classification/train_unlabelled/3075.png,0.004515542,0.9954845
dataset/classification/train_unlabelled/5392.png,0.9999999,1.3331638e-07
dataset/classification/train_unlabelled/1921.png,0.99554104,0.0044589206
dataset/classification/train_unlabelled/4049.png,0.99960047,0.0003995272
dataset/classification/train_unlabelled/5654.png,3.109895e-05,0.9999689
dataset/classification/train_unlabelled/7125.png,0.17607842,0.8239216
dataset/classification/train_unlabelled/2131.png,0.99999166,8.322965e-06
dataset/classification/train_unlabelled/6444.png,0.9508,0.049200036
dataset/classification/train_unlabelled/4907.png,0.99929416,0.0007058602
dataset/classification/train_unlabelled/6955.png,0.9999825,1.7559503e-05
dataset/classification/train_unlabelled/6914.png,0.039355487,0.9606445
dataset/classification/train_unlabelled/8024.png,0.99957174,0.0004282676
dataset/classification/train_unlabelled/4159.png,0.9958026,0.00419738
dataset/classification/train_unlabelled/7690.png,0.9436588,0.0563412
dataset/classification/train_unlabelled/1219.png,0.9631989,0.036801092
dataset/classification/train_unlabelled/7986.png,5.7493467e-06,0.9999943
dataset/classification/train_unlabelled/3540.png,1.0,1.906671e-08
dataset/classification/train_unlabelled/7849.png,0.9999999,1.3427002e-07
dataset/classification/train_unlabelled/8181.png,0.9979424,0.0020575537
dataset/classification/train_unlabelled/7549.png,0.00018183736,0.99981815
dataset/classification/train_unlabelled/588.png,0.99690396,0.0030960846
dataset/classification/train_unlabelled/305.png,0.19229987,0.80770016
dataset/classification/train_unlabelled/4152.png,0.9999968,3.1940103e-06
dataset/classification/train_unlabelled/2485.png,0.09278685,0.90721315
dataset/classification/train_unlabelled/8440.png,0.81649435,0.18350565
dataset/classification/train_unlabelled/5969.png,0.9995771,0.0004228737
dataset/classification/train_unlabelled/3941.png,0.99972755,0.00027248828
dataset/classification/train_unlabelled/3787.png,0.05033822,0.94966173
dataset/classification/train_unlabelled/3572.png,0.9997886,0.00021148796
dataset/classification/train_unlabelled/2075.png,0.98995566,0.010044343
dataset/classification/train_unlabelled/5056.png,0.20180161,0.79819834
dataset/classification/train_unlabelled/4340.png,0.025587106,0.9744129
dataset/classification/train_unlabelled/5556.png,0.98322195,0.016778031
dataset/classification/train_unlabelled/7061.png,0.9578463,0.042153724
dataset/classification/train_unlabelled/3983.png,0.9833503,0.01664974
dataset/classification/train_unlabelled/4064.png,0.99999666,3.326494e-06
dataset/classification/train_unlabelled/4425.png,0.99999905,8.9994535e-07
dataset/classification/train_unlabelled/7240.png,0.9845861,0.0154138515
dataset/classification/train_unlabelled/3716.png,3.640034e-06,0.9999963
dataset/classification/train_unlabelled/3810.png,0.9999999,1.3067435e-07
dataset/classification/train_unlabelled/4897.png,0.60741997,0.3925801
dataset/classification/train_unlabelled/1515.png,0.313679,0.68632096
dataset/classification/train_unlabelled/7799.png,0.06102491,0.9389751
dataset/classification/train_unlabelled/1514.png,0.24030912,0.7596908
dataset/classification/train_unlabelled/5213.png,0.8757845,0.1242155
dataset/classification/train_unlabelled/8201.png,0.9999963,3.695178e-06
dataset/classification/train_unlabelled/2824.png,0.93485063,0.06514944
dataset/classification/train_unlabelled/6896.png,0.9998914,0.0001085673
dataset/classification/train_unlabelled/7086.png,0.9999995,5.018587e-07
dataset/classification/train_unlabelled/5451.png,0.6944741,0.3055259
dataset/classification/train_unlabelled/2899.png,0.9999713,2.8717657e-05
dataset/classification/train_unlabelled/218.png,0.9841097,0.01589032
dataset/classification/train_unlabelled/6299.png,0.030887144,0.9691129
dataset/classification/train_unlabelled/7621.png,0.9996012,0.00039882452
dataset/classification/train_unlabelled/7078.png,0.9999999,8.9830266e-08
dataset/classification/train_unlabelled/1482.png,1.0,7.736037e-10
dataset/classification/train_unlabelled/1887.png,0.0075888387,0.99241114
dataset/classification/train_unlabelled/6123.png,0.9999999,1.3310968e-07
dataset/classification/train_unlabelled/7188.png,0.9743726,0.025627324
dataset/classification/train_unlabelled/6038.png,0.011954632,0.9880454
dataset/classification/train_unlabelled/6388.png,0.9162557,0.08374432
dataset/classification/train_unlabelled/5734.png,0.96611136,0.0338886
dataset/classification/train_unlabelled/3538.png,0.8192945,0.18070553
dataset/classification/train_unlabelled/3134.png,0.93765,0.06234996
dataset/classification/train_unlabelled/5366.png,0.023349598,0.9766505
dataset/classification/train_unlabelled/6499.png,0.18986231,0.8101377
dataset/classification/train_unlabelled/4305.png,0.903008,0.09699204
dataset/classification/train_unlabelled/6338.png,0.9999999,1.6343675e-07
dataset/classification/train_unlabelled/1132.png,0.9991804,0.0008196411
dataset/classification/train_unlabelled/1526.png,0.7722304,0.22776963
dataset/classification/train_unlabelled/2692.png,0.9033703,0.096629694
dataset/classification/train_unlabelled/5770.png,0.99881065,0.0011893682
dataset/classification/train_unlabelled/5169.png,0.958507,0.041493006
dataset/classification/train_unlabelled/2284.png,0.9999964,3.6089875e-06
dataset/classification/train_unlabelled/6314.png,0.17631364,0.82368636
dataset/classification/train_unlabelled/7301.png,1.0,1.8147978e-11
dataset/classification/train_unlabelled/8237.png,0.9275593,0.07244065
dataset/classification/train_unlabelled/7946.png,0.39275068,0.6072493
dataset/classification/train_unlabelled/7073.png,0.9984047,0.0015953509
dataset/classification/train_unlabelled/4420.png,0.9618316,0.03816837
dataset/classification/train_unlabelled/2975.png,0.99999964,3.2138968e-07
dataset/classification/train_unlabelled/2790.png,0.99999905,1.0109658e-06
dataset/classification/train_unlabelled/6203.png,0.9999999,6.128066e-08
dataset/classification/train_unlabelled/3173.png,0.09630743,0.9036926
dataset/classification/train_unlabelled/4576.png,0.9956898,0.0043101627
dataset/classification/train_unlabelled/1352.png,0.97910017,0.02089981
dataset/classification/train_unlabelled/5710.png,0.9999132,8.6764e-05
dataset/classification/train_unlabelled/2164.png,0.9212106,0.07878945
dataset/classification/train_unlabelled/563.png,0.97410244,0.025897553
dataset/classification/train_unlabelled/996.png,3.6378408e-06,0.9999963
dataset/classification/train_unlabelled/3088.png,0.99985325,0.00014673543
dataset/classification/train_unlabelled/4559.png,0.99993074,6.9282716e-05
dataset/classification/train_unlabelled/4118.png,0.99795014,0.002049843
dataset/classification/train_unlabelled/3327.png,0.99969447,0.00030550588
dataset/classification/train_unlabelled/4052.png,0.99407285,0.005927106
